speciesGroup,taxonomicRankKingdom,taxonomicRankPhylum,taxonomicRankClass,taxonomicRankOrder,taxonomicRankFamily,taxonomicRankGenus,taxonomicRankSpecies,endemicToEurope,europeanRegionalRedListCategory,populationTrend
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,cretensis,Yes,EN,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,erhardii,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,filfolensis,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,gaigeae,Yes,VU,Unknown
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,hispanicus,Yes,LC,Unknown
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,levendis,Yes,VU,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,lilfordi,Yes,EN,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,melisellensis,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,milensis,Yes,VU,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,muralis,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,peloponnesiacus,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,pityusensis,Yes,NT,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,raffonei,Yes,CR,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,siculus,No,LC,Increasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,tauricus,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,tiliguerta,Yes,LC,Unknown
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,vaucheri,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,waglerianus,Yes,LC,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Psammodromus,blanci,No,NE,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Psammodromus,hispanicus,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Psammodromus,jeanneae,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Psammodromus,manuelae,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Scelarcis,perspicillata,No,NA,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Teira,dugesii,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Timon,lepidus,Yes,NT,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Timon,tangitanus,No,NE,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Zootoca,vivipara,No,LC,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Ablepharus,budaki,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Ablepharus,kitaibelii,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,bedriagai,Yes,NT,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,chalcides,No,LC,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,ocellatus,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,parallelus,No,NA,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,sexlineatus,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,simonyi,Yes,EN,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,striatus,Yes,LC,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,viridanus,Yes,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Eumeces,schneideri,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Ophiomorus,punctatissimus,No,LC,Unknown
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Trachylepis,aurata,No,NA,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Trachylepis,vittata,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Typhlops,vermicularis,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Gloydius,halys,No,NA,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Macrovipera,lebetina,No,LC,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Macrovipera,schweizeri,Yes,EN,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Montivipera,xanthina,No,LC,Stable
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,ammodytes,No,LC,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,aspis,Yes,LC,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,berus,Yes,LC,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,latastei,No,VU,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,renardi,No,VU,Decreasing
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,seoanei,Yes,LC,Unknown
Amphibians_Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,ursinii,Yes,VU,Decreasing
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,abbreviata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,aberrans,No,NT,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,abjecta,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,abrupta,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,aciculata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,aegyptiaca,No,NA,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,aeneiventris,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,aerinifrons,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,afrensis,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,agilissima,No,DD,Decreasing
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,agnata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,albopunctata,No,LC,Decreasing
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,alfkenella,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,alfkenelloides,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,allosa,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,alluaudi,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,alutacea,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,anatolica,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,angustior,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,anthrisci,Yes,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,antigana,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,apicata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,apiformis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,argentata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,asperrima,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,asperula,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,assimilis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,astica,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,astrella,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,athenensis,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,atrata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,atrotegularis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,avara,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,barbareae,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,barbilabris,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,batava,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,bayona,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,bellidis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,biarmica,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,bicolor,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,bicolorata,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,bimaculata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,binominata,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,bisulcata,Yes,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,blanda,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,boyerella,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,braunsiana,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,breviscopa,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,brumanensis,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,bucephala,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,bulgariensis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,caneae,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,caneibia,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,canohirta,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cantiaca,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,capillosa,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,caprimulga,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,carantonica,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cervina,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,chaetogastra,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,chalcogastra,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,chelma,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,chersona,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,chrysopus,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,chrysopyga,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,chrysosceles,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cineraria,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cinerea,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cinereophila,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,clarkella,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,clusia,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,clypella,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,coitana,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,colletiformis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,colonialis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,combaella,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,combinata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,compta,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,comta,No,EN,Decreasing
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,concinna,Yes,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,congruens,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,corax,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cordialis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,corssubalpina,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,crassana,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,creberrima,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cubiceps,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,curiosa,No,NA,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,curtula,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,curvana,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,curvungula,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cussariensis,No,NA,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cyanomicans,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cypria,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,cypricola,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,damara,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,danuvia,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,dargia,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,decipiens,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,delphiensis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,denticulata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,dentiventris,No,NA,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,derbentina,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,dinizi,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,discors,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,distinguenda,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,djelfensis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,dorsalis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,dorsata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,dourada,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,doursana,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,dubiosa,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,ebmerella,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,ehnbergi,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,elata,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,elegans,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,elmaria,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,enslinella,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,erberi,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,erythrocnemis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,espanola,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,exigua,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,exquisita,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fabrella,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,falsifica,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,farinosa,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,ferox,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,ferrugineicrus,No,LC,Stable
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fertoni,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,figurata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fimbriata,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,flavilabris,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,flavipes,No,LC,Increasing
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,flavobila,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,florea,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,florentina,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,floricola,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,florivaga,No,LC,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,forsterella,No,LC,Stable
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,freygessneri,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fria,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fucata,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fuliginata,No,NA,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fulva,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fulvago,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fulvata,Yes,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fulvicornis,No,DD,Unknown
Bees,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,fulvida,No,NT,Decreasing
